# pipeline=simple
# m_sigma_mev=500.000000
# B0_applied=true
# B0_mev4=4.033789244638e+08
# B_used_mev4=0.000000000000e+00
# units=mu/sigma/mass in MeV; densities in MeV^3 and fm^-3; pressure/energy in MeV^4 and GeV fm^-3
# columns=mu_q_mev sigma_mev constituent_mass_mev n_q_mev3 n_q_fm-3 pressure_mev4 pressure_gev_fm-3 energy_density_mev4 energy_density_gev_fm-3
4.261e+01 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
4.386e+01 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
4.511e+01 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
4.637e+01 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
4.762e+01 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
4.887e+01 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
5.013e+01 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
5.138e+01 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
5.263e+01 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
5.388e+01 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
5.514e+01 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
5.639e+01 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
5.764e+01 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
5.890e+01 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
6.015e+01 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
6.140e+01 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
6.266e+01 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
6.391e+01 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
6.516e+01 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
6.642e+01 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
6.767e+01 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
6.892e+01 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
7.018e+01 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
7.143e+01 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
7.268e+01 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
7.393e+01 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
7.519e+01 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
7.644e+01 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
7.769e+01 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
7.895e+01 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
8.020e+01 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
8.145e+01 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
8.271e+01 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
8.396e+01 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
8.521e+01 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
8.647e+01 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
8.772e+01 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
8.897e+01 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
9.023e+01 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
9.148e+01 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
9.273e+01 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
9.398e+01 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
9.524e+01 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
9.649e+01 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
9.774e+01 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
9.900e+01 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.003e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.015e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.028e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.040e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.053e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.065e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.078e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.090e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.103e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.115e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.128e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.140e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.153e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.165e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.178e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.190e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.203e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.216e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.228e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.241e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.253e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.266e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.278e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.291e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.303e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.316e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.328e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.341e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.353e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.366e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.378e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.391e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.404e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.416e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.429e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.441e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.454e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.466e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.479e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.491e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.504e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.516e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.529e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.541e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.554e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 1.788e-07 2.327e-17 -1.788e-07 -2.327e-17
1.566e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.579e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -1.192e-07 -1.551e-17 1.192e-07 1.551e-17
1.591e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -5.960e-08 -7.757e-18 5.960e-08 7.757e-18
1.604e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.617e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.629e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -5.960e-08 -7.757e-18 5.960e-08 7.757e-18
1.642e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 1.788e-07 2.327e-17 -1.788e-07 -2.327e-17
1.654e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -5.960e-08 -7.757e-18 5.960e-08 7.757e-18
1.667e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.679e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -1.192e-07 -1.551e-17 1.192e-07 1.551e-17
1.692e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 1.192e-07 1.551e-17 -1.192e-07 -1.551e-17
1.704e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.717e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -1.192e-07 -1.551e-17 1.192e-07 1.551e-17
1.729e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -5.960e-08 -7.757e-18 5.960e-08 7.757e-18
1.742e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 1.788e-07 2.327e-17 -1.788e-07 -2.327e-17
1.754e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 1.192e-07 1.551e-17 -1.192e-07 -1.551e-17
1.767e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 1.192e-07 1.551e-17 -1.192e-07 -1.551e-17
1.779e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 1.192e-07 1.551e-17 -1.192e-07 -1.551e-17
1.792e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 1.192e-07 1.551e-17 -1.192e-07 -1.551e-17
1.805e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.817e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 1.788e-07 2.327e-17 -1.788e-07 -2.327e-17
1.830e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -1.192e-07 -1.551e-17 1.192e-07 1.551e-17
1.842e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 1.192e-07 1.551e-17 -1.192e-07 -1.551e-17
1.855e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.867e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.880e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.892e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 1.192e-07 1.551e-17 -1.192e-07 -1.551e-17
1.905e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.917e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.930e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -5.960e-08 -7.757e-18 5.960e-08 7.757e-18
1.942e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -1.788e-07 -2.327e-17 1.788e-07 2.327e-17
1.955e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
1.967e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -5.960e-08 -7.757e-18 5.960e-08 7.757e-18
1.980e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -1.192e-07 -1.551e-17 1.192e-07 1.551e-17
1.992e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -2.980e-07 -3.879e-17 2.980e-07 3.879e-17
2.005e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
2.018e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -3.576e-07 -4.654e-17 3.576e-07 4.654e-17
2.030e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -3.576e-07 -4.654e-17 3.576e-07 4.654e-17
2.043e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -3.576e-07 -4.654e-17 3.576e-07 4.654e-17
2.055e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -3.576e-07 -4.654e-17 3.576e-07 4.654e-17
2.068e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -3.576e-07 -4.654e-17 3.576e-07 4.654e-17
2.080e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -2.980e-07 -3.879e-17 2.980e-07 3.879e-17
2.093e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -1.192e-07 -1.551e-17 1.192e-07 1.551e-17
2.105e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -1.192e-07 -1.551e-17 1.192e-07 1.551e-17
2.118e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -2.384e-07 -3.103e-17 2.384e-07 3.103e-17
2.130e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
2.143e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
2.155e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -1.192e-07 -1.551e-17 1.192e-07 1.551e-17
2.168e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -1.192e-07 -1.551e-17 1.192e-07 1.551e-17
2.180e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
2.193e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
2.206e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 1.788e-07 2.327e-17 -1.788e-07 -2.327e-17
2.218e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
2.231e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -5.960e-08 -7.757e-18 5.960e-08 7.757e-18
2.243e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -1.192e-07 -1.551e-17 1.192e-07 1.551e-17
2.256e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
2.268e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
2.281e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -1.192e-07 -1.551e-17 1.192e-07 1.551e-17
2.293e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -2.384e-07 -3.103e-17 2.384e-07 3.103e-17
2.306e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -2.980e-07 -3.879e-17 2.980e-07 3.879e-17
2.318e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -2.384e-07 -3.103e-17 2.384e-07 3.103e-17
2.331e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
2.343e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -2.384e-07 -3.103e-17 2.384e-07 3.103e-17
2.356e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -2.384e-07 -3.103e-17 2.384e-07 3.103e-17
2.368e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -2.384e-07 -3.103e-17 2.384e-07 3.103e-17
2.381e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -2.384e-07 -3.103e-17 2.384e-07 3.103e-17
2.393e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -3.576e-07 -4.654e-17 3.576e-07 4.654e-17
2.406e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -3.576e-07 -4.654e-17 3.576e-07 4.654e-17
2.419e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -3.576e-07 -4.654e-17 3.576e-07 4.654e-17
2.431e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -1.788e-07 -2.327e-17 1.788e-07 2.327e-17
2.444e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -2.980e-07 -3.879e-17 2.980e-07 3.879e-17
2.456e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -1.192e-07 -1.551e-17 1.192e-07 1.551e-17
2.469e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -2.384e-07 -3.103e-17 2.384e-07 3.103e-17
2.481e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -2.384e-07 -3.103e-17 2.384e-07 3.103e-17
2.494e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -1.192e-07 -1.551e-17 1.192e-07 1.551e-17
2.506e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -2.980e-07 -3.879e-17 2.980e-07 3.879e-17
2.519e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -1.192e-07 -1.551e-17 1.192e-07 1.551e-17
2.531e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -5.960e-08 -7.757e-18 5.960e-08 7.757e-18
2.544e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -5.960e-08 -7.757e-18 5.960e-08 7.757e-18
2.556e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
2.569e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
2.581e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 1.192e-07 1.551e-17 -1.192e-07 -1.551e-17
2.594e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
2.607e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
2.619e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 1.788e-07 2.327e-17 -1.788e-07 -2.327e-17
2.632e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
2.644e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 -5.960e-08 -7.757e-18 5.960e-08 7.757e-18
2.657e+02 9.300e+01 3.000e+02 0.000e+00 0.000e+00 1.192e-07 1.551e-17 -1.192e-07 -1.551e-17
